@type,accessLevel,bureauCode,dataQuality,description,identifier,issued,keyword,license,modified,programCode,theme,title,landingPage,accrualPeriodicity,language,temporal,describedBy,references,isPartOf,describedByType,systemOfRecords,rights,conformsTo,contactPoint_fn,contactPoint_hasEmail,publisher_@type,publisher_name,distribution_@type,distribution_downloadURL,distribution_mediaType,distribution_format,distribution_description,distribution_title,distribution_accessURL,distribution_accessURL_format,link_status_20171202,url
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1425,2017-05-04,2017; analytics; cincinnati; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 10,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 10 - Cincinnati FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 10 Cincinnati 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_cincinnati_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_cincinnati_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1426,2017-05-04,2017; analytics; cleveland; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 10,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 10 - Cleveland FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 10 Cleveland 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_cleveland_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_cleveland_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1427,2017-05-04,2017; analytics; columbus; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 10,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 10 - Columbus FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 10 Columbus 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_columbus_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_columbus_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1428,2017-05-04,2017; analytics; dayton; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 10,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 10 - Dayton FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 10 Dayton 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_dayton_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_dayton_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1429,2017-05-04,2017; analytics; detroit; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 10,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 10 - Detroit FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 10 Detroit 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_detroit_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_detroit_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1430,2017-05-04,2017; analytics; fort wayne; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 10,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 10 - Fort Wayne FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 10 Fort Wayne 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_fortwayne_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_fortwayne_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1431,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; indianapolis; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 10,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 10 - Indianapolis FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 10 Indianapolis 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_indianapolis_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_indianapolis_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1432,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; saginaw; sail; veteran; visn 10,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 10 - Saginaw FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 10 Saginaw 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_saginaw_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-10_saginaw_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1433,2017-05-04,2017; analytics; chicago; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 12,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 12 - Chicago FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 12 Chicago 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-12_chicago_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-12_chicago_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1434,2017-05-04,2017; analytics; danville; hai; health; healthcare; hedis; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 12,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 12 - Danville FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 12 Danville 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-12_danville_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-12_danville_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1435,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hines; hospital; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 12,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 12 - Hines FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 12 Hines 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-12_hines_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-12_hines_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1436,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; iron mountain; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 12,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 12 - Iron Mountain FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 12 Iron Mountain 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-12_ironmountain_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-12_ironmountain_fy17q1.xls
dcat:Dataset,public,029:15,TRUE,"Strategic Analytics for Improvement and Learning Value Model or SAIL, is a system for summarizing hospital system performance within Veterans Health Administration (VHA). SAIL assesses key Quality measures in areas such as death rate, complications, and patient satisfaction, as well as overall efficiency at individual VA Medical Centers (VAMCs).  Below you can download or view the data in spreadsheets listed by facility.  SAIL data tables are updated every quarter.",VA-VHA-OIA-1437,2017-05-04,2017; analytics; hai; health; healthcare; hedis; hospital; madison; measures; mortality; mrsa; oryx; performance; quality; sail; veteran; visn 12,https://creativecommons.org/publicdomain/zero/1.0/,2017-05-04,029:040,Hospital Quality Measurement,VISN 12 - Madison FY2017 Qtr 1 Hospital Performance,https://www.va.gov/QUALITYOFCARE/index.asp,R/P3M,en-US,2013-09-30T00:00:00Z/2016-12-31T00:00:00Z,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,https://www.va.gov/QUALITYOFCARE/measure-up/Strategic_Analytics_for_Improvement_and_Learning_SAIL.asp,VA-VHA-OIA-122,text/html,,,,VHA Open Data,mailto:vhaopendata@va.gov,org:Organization,Department of Veterans Affairs,dcat:Distribution,,,xls,,VISN 12 Madison 2017 Qtr 1,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-12_madison_fy17q1.xls,xls,Success: (200) OK,https://www.va.gov/QUALITYOFCARE/SAIL_FY17_Q1/SAIL-12_madison_fy17q1.xls
